,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,14087.385149379781
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,742.8693522455824
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,8694.072189127355
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,1094.1930832562734
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,10885.960902021345
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,9117.290743902184
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,688.9626849729683
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1807.5335004681813
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,943.9699795537515
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,9086.209579558918
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,6759.806744810091
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,622.1238859005531
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3168.1260460902527
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,487.9770399634903
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1725.5497746177778
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,18205.025336246774
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,9438.746921864424
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,784.8672486635796
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,5509.417746209548
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,928.5543233331896
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,623.0445983374366
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,351.0810680160557
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,2407.4075123982534
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1941.9207010931384
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,2882.340369963214
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,9645.593813767047
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,5291.390989694686
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,1167.0302423791065
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,7722.641400830349
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,3246.124682541619
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,549.6524653262329
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,810.3818538368422
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,1975.9807856741284
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,13936.280303914637
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,8296.893438066038
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,6902.345560305744
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,16253.930130658006
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,941.0457817274221
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1885.7764499543648
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5138.733774584833
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,871.2020914523279
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,1051.7410412289366
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,587.0724426897292
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,4073.0062371837375
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,8643.261959316378
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,1013.7445088467662
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1454.1743471742266
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,2589.281749193933
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,1563.2635395596583
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,1972.4555103066234
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2244.7401108428967
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,4508.811518194655
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,586.7943323372469
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,4178.883888550509
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,8061.494751635253
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2232.101294790135
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,5486.23452799887
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1470.940194073504
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,800.6327201080326
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,852.2743186315952
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,975.7961804885504
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,876.3168489304367
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1716.5460575807995
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9180.072297698727
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1368.6982986318246
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1741.6908882874734
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,623.3276794855465
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,707.3131258944813
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,824.0991660097059
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,2792.4510429287293
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4097.753179042691
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,589.157246075149
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2381.327750797259
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1439.9971629101801
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1058.1729054601751
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,1020.3096157129252
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,8534.398828520672
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,764.4969098189079
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,3985.25742648676
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,8214.693859947576
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,3379.5127130055794
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1203.2398630330933
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,1067.7650393698302
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,1021.0391952120033
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,2337.94352684933
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,5631.020558181894
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1407.6981545778222
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,3283.7309739644643
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3607.635241189235
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1581.0436752116675
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5476.3241073678055
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,1411.5769893107426
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,667.3522518858464
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1735.5048317265735
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2073.054630128014
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,3473.918278895372
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2738.2453612174577
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,637.0437632174243
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1563.7221249530746
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1348.7934904503372
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1383.8732657227001
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,8781.20917828661
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,778.106720254054
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,2851.5226938810756
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,4734.061280966619
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,5630.883425166015
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,12873.185140760159
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,556.6421072514825
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,766.3393304907374
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,4967.252653919099
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,3218.755332096573
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,2224.7725302931017
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1686.8026657803764
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,5495.883758352579
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1162.1038886007602
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3755.0411167925063
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13427.188143688509
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4645.0269932333
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,2976.514056966467
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,624.2790926874716
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,1016.2884803129049
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,586.6080962666341
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,3600.005625787593
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3265.7086055869363
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1632.4487933086166
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1753.7738443468277
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,6535.612432162812
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,2095.4767682311995
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,17549.765957705775
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,765.5039082359541
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,596.2801392531683
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,719.8878297726475
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,721.1823174663926
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,1532.7420534963305
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,673.0810592052869
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,2327.294581502432
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,10096.476488209479
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,1001.6238021999568
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,18058.155500988534
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1100.9117950011462
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1320.937750729271
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2636.772280120184
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,5243.76686629482
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1843.4139422864152
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,727.5061512522587
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1249.65300923735
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,3378.862807656842
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,1010.7853440950138
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,624.2571661267821
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,15003.078737772517
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,2133.6947087312974
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,6462.127053080681
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,12866.065239192005
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1363.6861887937378
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,974.7207601131138
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,2330.817719696869
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1347.370721341116
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1423.7008992510534
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7056.99347089792
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,8327.839427931305
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,769.9159599387596
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,8183.894224261852
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,2530.315122106638
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,481.29038562443776
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1607.6709016247053
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1699.3501685854337
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4199.508708582391
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,6598.583537850626
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,1113.3112400296884
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,5495.9097956673695
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,921.9640205327518
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,988.7635905096035
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,10562.432570443889
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1064.3438341569397
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,3121.112257418191
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4089.873556287864
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,4955.662282388819
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7475.420440366744
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,11249.282226627563
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2144.689335335898
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,3905.896767064425
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,16586.29812493762
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1609.439443479559
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,719.8538538046733
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,5792.731032618584
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1155.6927376439417
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,559.688219143416
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,515.1671072142994
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1174.668112464324
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,2533.380366046647
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,3212.4570257057103
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,5647.8678790775075
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,463.25396376953785
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9120.573525003525
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,674.7387750287274
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,2246.3113881539293
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1079.4207841005793
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,876.0203229112961
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,13997.528635869272
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,742.4747153887472
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,3582.0649337406207
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,564.1877460904534
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,1993.2700326603376
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,740.036379190882
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5992.241599561238
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,4673.910166643512
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,2705.705139192902
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2736.417963379712
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,3705.8623331975405
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,687.2980911080168
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,22859.928688018466
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2486.987093419225
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4425.799632517131
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5642.404665002448
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4499.715528059589
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,2753.4875799897027
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1170.6132082180254
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,894.0228431655199
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,3915.1520752071165
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,713.8305116567241
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,3688.1633820177653
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,679.0854669004948
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,6537.460827115598
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,6177.655879328344
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,653.0933487700944
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,498.86967036073173
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,1981.1730836326774
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,3521.287684574562
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,646.2000438021715
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,9855.970921193613
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,2941.905144100574
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,7015.790390118804
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1175.2669624114355
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,4820.33382756357
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,3494.4837917092505
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,15553.87220655089
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,615.2685516490844
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,564.8817607281375
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,3448.3533121291957
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3689.7628328554624
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,3487.4510625597004
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,4443.019847731463
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,11323.39705970289
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1163.2289122088814
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1562.5047353038117
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,673.25100592596
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,2508.1933145337557
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,861.8590339054564
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,586.3470774635492
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,735.994932010314
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,2955.8591426299886
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,4514.792427294642
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,3259.0700000666225
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1286.9339455515765
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,2419.8318256182893
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,2834.3632794122655
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,6336.244975645916
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,819.330367132946
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,2736.380314761597
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1677.726109847984
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,3485.542443399394
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11948.014022553574
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,801.919964201552
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2194.8725296913613
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,573.8542101748191
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,1786.9826380867921
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,4395.505506412262
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,711.9510658605311
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,694.40520155024
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,5127.072982579191
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,5945.915123742847
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,589.624285473603
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2562.366405926227
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,697.184076274882
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3246.4994518093913
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,762.5788019769055
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,9719.665496825928
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,2974.072961992852
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,2965.1264259075897
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,2546.496252382489
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,4304.158370484084
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2245.0657072592953
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,452.82431249986416
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,4468.18259640307
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,5953.73279354557
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4714.510904955028
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,973.1296618726423
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,1817.0379933959628
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,2849.0728234497597
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,668.30512222341
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,3204.436277268665
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,3754.1275159370434
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,7250.508623157095
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,6478.594103958389
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1674.067803018364
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,2642.6638858631486
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1270.4417803656402
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5899.004475714371
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,963.8271156583188
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,457.93846517084376
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,651.4254122992471
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,3116.380077965016
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,5676.475156303726
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,6928.123075176591
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,16168.263916151238
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4515.302760842503
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,913.3845031744024
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,537.931603907299
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3343.8224988486977
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,6275.118768627942
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,4446.676647158617
